,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,13,8,7,7.0,,42,27,5,,3:28.291,3:26.586,3:30.010,,235.556,237.501,233.628,,NC
1,12,7,8,6.0,,43,26,9,,3:28.036,3:27.348,3:27.573,,235.845,236.628,236.371,,29
2,4,9,,8.0,10.0,15,,10,14,3:33.232,,3:34.168,4:16.377,230.098,,229.093,191.375,DNF
